num_s: 13
num_e: 13
Iteration 1: LL: -44.74794196630024, ll_diff: inf
Iteration 743: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 744: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 745: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 746: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 747: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 748: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 749: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 750: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 751: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 752: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 753: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 754: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 755: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 756: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 757: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 758: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 759: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 760: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 761: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 762: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 763: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 764: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 765: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 766: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 767: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 768: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 769: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 770: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 771: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 772: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 773: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 774: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 775: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 776: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 777: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 778: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 779: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 780: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 781: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 782: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 783: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 784: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 785: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 786: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 787: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 788: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 789: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 790: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 791: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 792: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 793: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 794: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 795: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 796: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 797: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 798: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 799: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 800: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 801: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 802: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 803: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 804: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 805: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 806: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 807: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 808: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 809: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 810: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 811: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 812: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 813: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 814: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 815: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 816: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 817: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 818: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 819: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 820: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 821: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 822: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 823: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 824: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 825: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 826: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 827: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 828: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 829: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 830: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 831: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 832: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 833: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 834: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 835: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 836: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 837: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 838: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 839: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 840: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 841: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 842: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 843: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 844: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 845: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 846: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 847: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 848: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 849: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 850: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 851: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 852: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 853: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 854: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 855: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 856: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 857: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 858: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 859: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 860: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 861: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 862: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 863: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 864: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 865: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 866: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 867: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 868: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 869: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 870: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 871: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 872: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 873: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 874: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 875: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 876: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 877: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 878: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 879: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 880: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 881: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 882: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 883: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 884: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 885: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 886: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 887: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 888: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 889: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 890: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 891: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 892: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 893: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 894: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 895: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 896: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 897: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 898: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 899: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 900: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 901: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 902: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 903: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 904: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 905: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 906: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 907: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 908: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 909: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 910: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 911: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 912: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 913: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 914: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 915: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 916: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 917: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 918: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 919: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 920: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 921: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 922: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 923: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 924: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 925: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 926: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 927: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 928: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 929: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 930: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 931: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 932: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 933: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 934: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 935: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 936: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 937: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 938: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 939: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 940: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 941: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 942: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 943: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 944: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 945: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 946: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 947: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 948: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 949: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 950: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 951: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 952: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 953: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 954: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 955: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 956: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 957: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 958: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 959: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 960: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 961: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 962: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 963: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 964: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 965: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 966: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 967: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 968: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 969: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 970: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 971: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 972: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 973: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 974: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 975: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 976: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 977: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 978: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 979: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 980: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 981: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 982: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 983: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 984: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 985: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 986: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 987: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 988: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 989: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 990: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 991: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 992: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 993: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 994: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 995: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 996: LL: -43.70099474398564, ll_diff: 15.74719315050178
Iteration 997: LL: -59.7571810776991, ll_diff: 16.056186333713462
Iteration 998: LL: -43.66845959403453, ll_diff: 16.08872148366457
Iteration 999: LL: -59.44818789448742, ll_diff: 15.779728300452888
Iteration 1000: LL: -43.70099474398564, ll_diff: 15.74719315050178
Best ll: -43.6443839391319
Rounded LL: -58.65045808578667
Comparison: real_ll: -26.511830938286312 - inferred_ll: -58.65045808578667
Hamming Distance: 41
num_e: 14
Iteration 1: LL: -37.66969038647617, ll_diff: inf
Iteration 2: LL: -32.35749387699634, ll_diff: 5.312196509479833
Iteration 3: LL: -54.95116173741891, ll_diff: 22.59366786042257
Iteration 4: LL: -38.47479497567956, ll_diff: 16.47636676173935
Iteration 5: LL: -55.40165623016736, ll_diff: 16.926861254487804
Iteration 6: LL: -38.473343309912856, ll_diff: 16.928312920254506
Iteration 7: LL: -55.401731494471086, ll_diff: 16.92838818455823
Iteration 8: LL: -38.47334209125055, ll_diff: 16.928389403220535
Iteration 9: LL: -55.40173146042147, ll_diff: 16.928389369170922
Iteration 10: LL: -38.473342091682156, ll_diff: 16.928389368739317
Iteration 11: LL: -55.40173146043354, ll_diff: 16.928389368751382
Iteration 12: LL: -38.47334209168201, ll_diff: 16.92838936875153
Iteration 13: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 14: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 15: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 16: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 17: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 18: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 19: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 20: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 21: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 22: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 23: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 24: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 25: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 26: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 27: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 28: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 29: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 30: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 31: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 32: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 33: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 34: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 35: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 36: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 37: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 38: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 39: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 40: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 41: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 42: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 43: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 44: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 45: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 46: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 47: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 48: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 49: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 50: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 51: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 52: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 53: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 54: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 55: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 56: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 57: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 58: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 59: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 60: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 61: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 62: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 63: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 64: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 65: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 66: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 67: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 68: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 69: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 70: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 71: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 72: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 73: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 74: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 75: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 76: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 77: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 78: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 79: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 80: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 81: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 82: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 83: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 84: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 85: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 86: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 87: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 88: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 89: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 90: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 91: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 92: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 93: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 94: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 95: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 96: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 97: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 98: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 99: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 100: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 101: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 102: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 103: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 104: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 105: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 106: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 107: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 108: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 109: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 110: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 111: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 112: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 113: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 114: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 115: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 116: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 117: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 118: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 119: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 120: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 121: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 122: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 123: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 124: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 125: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 126: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 127: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 128: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 129: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 130: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 131: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 132: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 133: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 134: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 135: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 136: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 137: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 138: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 139: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 140: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 141: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 142: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 143: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 144: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 145: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 146: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 147: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 148: LL: -38.47334209168201, ll_diff: 16.928389368751525
Iteration 149: LL: -55.40173146043353, ll_diff: 16.928389368751525
Iteration 150: LL: -38.47334209168201, ll_diff: 16.928389368751525
